CustomerKey,GeographyKey,CustomerALTERNATEkEY,FullName,Gender,City,Sales TerritoryKey
21809,334,AW00021809,Sydney Thompson,Female,Lakewood,4
21810,372,AW00021810,Justin Miller,Male,Spring Valley,4
21811,310,AW00021811,Olivia Williams,Female,Colma,4
21812,637,AW00021812,Adrian Bailey,Male,Seattle,1
21813,64,AW00021813,Dalton Brown,Male,Shawnee,6
21814,552,AW00021814,Noah Edwards,Male,W. Linn,1
21815,63,AW00021815,Gabrielle Green,Female,Shawnee,6
21816,175,AW00021816,Jackson Roberts,Male,Saarlouis,8
21817,273,AW00021817,Jerome Carlson,Male,Watford,10
21818,225,AW00021818,Willie Chander,Male,Orly,7
21819,224,AW00021819,Chloe Howard,Female,Tremblay-en-France,7
21820,190,AW00021820,Priscilla Nath,Female,Villeneuve-d'Ascq,7
21821,142,AW00021821,Clayton Tang,Male,Bonn,8
21822,278,AW00021822,Gregory Yuan,Male,York,10
21823,123,AW00021823,Lacey She,Female,Berlin,8
21824,255,AW00021824,Warren She,Male,London,10
21825,140,AW00021825,Randy Zhou,Male,Berlin,8
21826,121,AW00021826,Abigail Russell,Female,Ingolstadt,8
21827,171,AW00021827,Mallory Gutierrez,Female,Neunkirchen,8
21828,160,AW00021828,Megan Gonzales,Female,Paderborn,8
21829,270,AW00021829,Carolyn Rana,Female,W. York,10
21830,272,AW00021830,Briana Alonso,Female,Warrington,10
21831,189,AW00021831,Yolanda Anand,Female,Roubaix,7
21832,188,AW00021832,Pedro Gill,Male,Roncq,7
21833,130,AW00021833,Terrance Gonzalez,Male,Duesseldorf,8
21834,120,AW00021834,Jillian Mehta,Female,Hof,8
21835,175,AW00021835,Susan Sun,Female,Saarlouis,8
21836,162,AW00021836,Kristi Raman,Female,Werne,8
21837,131,AW00021837,Megan Alexander,Female,Frankfurt,8
21838,173,AW00021838,Gerald Ruiz,Male,Poing,8
21839,241,AW00021839,Billy Diaz,Male,Kirkby,10
21840,258,AW00021840,Stacey Ma,Female,Maidenhead,10
21841,278,AW00021841,Lindsay Nath,Female,York,10
21842,147,AW00021842,Neil Navarro,Male,Hamburg,8
21843,158,AW00021843,Erica He,Female,Leipzig,8
21844,120,AW00021844,James Long,Male,Hof,8
21845,184,AW00021845,Cameron Miller,Male,Metz,7
21846,121,AW00021846,Kevin Patterson,Male,Ingolstadt,8
21847,249,AW00021847,Dominic Madan,Male,London,10
21848,248,AW00021848,Jerry Raje,Male,London,10
21849,210,AW00021849,Todd Chow,Male,Saint Ouen,7
21850,197,AW00021850,Bruce Subram,Male,Paris,7
21851,131,AW00021851,Stuart Railson,Male,Frankfurt,8
21852,133,AW00021852,Eduardo Johnson,Male,Kassel,8
21853,175,AW00021853,Stacy Gutierrez,Female,Saarlouis,8
21854,247,AW00021854,Theresa Schmidt,Female,London,10
21855,276,AW00021855,Paula Martin,Female,Woolston,10
21856,242,AW00021856,Emmanuel Sanchez,Male,Lancaster,10
21857,253,AW00021857,Jay Dominguez,Male,London,10
21858,257,AW00021858,Curtis Lin,Male,London,10
21859,215,AW00021859,Monica Kim,Female,Colombes,7
21860,211,AW00021860,Jacquelyn Gill,Female,Les Ulis,7
21861,199,AW00021861,Kari Romero,Female,Paris,7
21862,206,AW00021862,Michele Prasad,Female,Roissy en Brie,7
21863,134,AW00021863,Shawna Anand,Female,München,8
21864,231,AW00021864,Martin Lopez,Male,Billericay,10
21865,251,AW00021865,Kathryn Andersen,Female,London,10
21866,226,AW00021866,Shannon Zhu,Female,Cergy,7
21867,223,AW00021867,Michael Ruggiero,Male,Saint-Denis,7
21868,153,AW00021868,Aimee Ma,Female,Berlin,8
21869,154,AW00021869,Tina Prasad,Female,Bonn,8
21870,267,AW00021870,Jenny Raji,Female,Runcorn,10
21871,33,AW00021871,Devin Adams,Male,Cranbourne,9
21872,15,AW00021872,Alisha Lal,Female,Silverwater,9
21873,5,AW00021873,Kellie Navarro,Female,Lane Cove,9
21874,13,AW00021874,Brandi Suarez,Female,Port Macquarie,9
21875,15,AW00021875,Cedric Nara,Male,Silverwater,9
21876,10,AW00021876,Philip Rubio,Male,Newcastle,9
21877,2,AW00021877,Clarence Xu,Male,Coffs Harbour,9
21878,10,AW00021878,Bryant Rana,Male,Newcastle,9
21879,33,AW00021879,Louis Ma,Male,Cranbourne,9
21880,33,AW00021880,Marc Gomez,Male,Cranbourne,9
21881,21,AW00021881,Nicole Lewis,Female,Caloundra,9
21882,23,AW00021882,Jay Ramos,Male,Gold Coast,9
21883,39,AW00021883,Patricia Kapoor,Female,Sunbury,9
21884,18,AW00021884,Tabitha Gutierrez,Female,Sydney,9
21885,13,AW00021885,Rafael Xu,Male,Port Macquarie,9
21886,10,AW00021886,Jill Carlson,Female,Newcastle,9
21887,31,AW00021887,Ashley White,Female,Hobart,9
21888,23,AW00021888,Evan Edwards,Male,Gold Coast,9
21889,4,AW00021889,Sheila Navarro,Female,Goulburn,9
21890,3,AW00021890,Tiffany Zeng,Female,Darlinghurst,9
21891,5,AW00021891,Dawn Nara,Female,Lane Cove,9
21892,16,AW00021892,Joan Hernandez,Female,Springwood,9
21893,7,AW00021893,Brandi Hernandez,Female,Malabar,9
21894,31,AW00021894,David Li,Male,Hobart,9
21895,23,AW00021895,Kaylee Gonzalez,Female,Gold Coast,9
21896,34,AW00021896,Roy Subram,Male,Geelong,9
21897,17,AW00021897,Francisco Subram,Male,St. Leonards,9
21898,33,AW00021898,Devon Raji,Male,Cranbourne,9
21899,6,AW00021899,Marie Vazquez,Female,Lavender Bay,9
21900,536,AW00021900,Robert Jones,Male,Beaverton,1
21901,542,AW00021901,Elizabeth Taylor,Female,Lake Oswego,1
21902,325,AW00021902,Natalie James,Female,Glendale,4
21903,368,AW00021903,Fernando Jenkins,Male,Santa Cruz,4
21904,52,AW00021904,Chase Sandberg,Male,Langley,6
21905,609,AW00021905,Pedro Hernandez,Male,Bellingham,1
21906,609,AW00021906,Miranda Simmons,Female,Bellingham,1
21907,616,AW00021907,Jordan Hall,Female,Everett,1
21908,546,AW00021908,Isabel Hayes,Female,Oregon City,1
21909,352,AW00021909,Allison Ward,Female,Palo Alto,4
21910,154,AW00021910,Rebekah Perez,Female,Bonn,8
21911,223,AW00021911,Joan Ross,Female,Saint-Denis,7
21912,186,AW00021912,Colleen Kumar,Female,Dunkerque,7
21913,212,AW00021913,Arthur Blanco,Male,Morangis,7
21914,120,AW00021914,Emily Brown,Female,Hof,8
21915,360,AW00021915,Tristan Wood,Male,San Francisco,4
21916,68,AW00021916,Jesse Evans,Male,Vancouver,6
21917,355,AW00021917,Dalton Johnson,Male,Redwood City,4
21918,311,AW00021918,Carol Serrano,Female,Concord,4
21919,611,AW00021919,Melissa Howard,Female,Bremerton,1
21920,335,AW00021920,Destiny Bennett,Female,Lemon Grove,4
21921,59,AW00021921,Lucas Collins,Male,Oak Bay,6
21922,374,AW00021922,Bailey Ward,Female,Torrance,4
21923,637,AW00021923,Justin Williams,Male,Seattle,1
21924,648,AW00021924,Eduardo Cook,Male,Yakima,1
21925,49,AW00021925,Tabitha Dominguez,Female,Cliffside,6
21926,553,AW00021926,Melanie Henderson,Female,Woodburn,1
21927,310,AW00021927,Meredith Browning,Female,Colma,4
21928,310,AW00021928,Karl Luo,Male,Colma,4
21929,312,AW00021929,Karen Perry,Female,Coronado,4
21930,325,AW00021930,Marissa Perry,Female,Glendale,4
21931,360,AW00021931,Marcus Wood,Male,San Francisco,4
21932,310,AW00021932,Leonard Kumar,Male,Colma,4
21933,358,AW00021933,Nicole Martin,Female,San Carlos,4
21934,325,AW00021934,Jennifer Cox,Female,Glendale,4
21935,644,AW00021935,Victoria Simmons,Female,Walla Walla,1
21936,301,AW00021936,Emma Reed,Female,Burbank,4
21937,359,AW00021937,Morgan Ross,Female,San Diego,4
21938,545,AW00021938,Savannah Hall,Female,Milwaukie,1
21939,51,AW00021939,Thomas Roberts,Male,Langford,6
21940,312,AW00021940,Alejandro Sharma,Male,Coronado,4
21941,369,AW00021941,Gail Moore,Female,Santa Monica,4
21942,626,AW00021942,Julia Roberts,Female,Lynnwood,1
21943,19,AW00021943,Cindy Mehta,Female,Wollongong,9
21944,8,AW00021944,Daisy Jiménez,Female,Matraville,9
21945,37,AW00021945,Pearlie Rusek,Female,Seaford,9
21946,13,AW00021946,Michele Deng,Female,Port Macquarie,9
21947,37,AW00021947,Diane Romero,Female,Seaford,9
21948,29,AW00021948,Ann Madan,Female,Findon,9
21949,28,AW00021949,Clayton Chavez,Male,Cloverdale,9
21950,4,AW00021950,Armando Hernandez,Male,Goulburn,9
21951,23,AW00021951,Orlando Hernandez,Male,Gold Coast,9
21952,34,AW00021952,Latasha Vazquez,Female,Geelong,9
21953,36,AW00021953,Marvin Vazquez,Male,Melton,9
21954,31,AW00021954,Yolanda Andersen,Female,Hobart,9
21955,7,AW00021955,Jenny Ferrier,Female,Malabar,9
21956,10,AW00021956,Jay Kapoor,Male,Newcastle,9
21957,12,AW00021957,Kathryn Shen,Female,North Sydney,9
21958,16,AW00021958,Mallory Blanco,Female,Springwood,9
21959,18,AW00021959,Jimmy Dominguez,Male,Sydney,9
21960,33,AW00021960,Dawn Liu,Female,Cranbourne,9
21961,24,AW00021961,Chelsea Garcia,Female,Hawthorne,9
21962,36,AW00021962,Kristi Smith,Female,Melton,9
21963,9,AW00021963,Jacquelyn Serrano,Female,Milsons Point,9
21964,21,AW00021964,Devon Nara,Male,Caloundra,9
21965,37,AW00021965,Bethany Raheem,Female,Seaford,9
21966,38,AW00021966,Ross Sai,Male,South Melbourne,9
21967,19,AW00021967,Charles Sanders,Male,Wollongong,9
21968,29,AW00021968,Jaime Deng,Male,Findon,9
21969,7,AW00021969,Latoya Deng,Female,Malabar,9
21970,40,AW00021970,Jada Rivera,Female,Warrnambool,9
21971,23,AW00021971,Warren Shan,Male,Gold Coast,9
21972,2,AW00021972,Mandy She,Female,Coffs Harbour,9
21973,28,AW00021973,Janet Vazquez,Female,Cloverdale,9
21974,36,AW00021974,Whitney Suri,Female,Melton,9
21975,30,AW00021975,Alfredo Ruiz,Male,Perth,9
21976,18,AW00021976,Jacqueline Torres,Female,Sydney,9
21977,17,AW00021977,Phillip Malhotra,Male,St. Leonards,9
21978,15,AW00021978,Tracy Deng,Female,Silverwater,9
21979,31,AW00021979,Philip Gutierrez,Male,Hobart,9
21980,22,AW00021980,Beth Moreno,Female,East Brisbane,9
21981,20,AW00021981,Isabella Henderson,Female,Brisbane,9
21982,32,AW00021982,Deborah Lal,Female,Bendigo,9
21983,28,AW00021983,Glenn Liang,Male,Cloverdale,9
21984,5,AW00021984,Kristy Suarez,Female,Lane Cove,9
21985,14,AW00021985,Eddie Torres,Male,Rhodes,9
21986,29,AW00021986,Kristi Chapman,Female,Findon,9
21987,22,AW00021987,Theodore Dominguez,Male,East Brisbane,9
21988,13,AW00021988,Alisha Zhao,Female,Port Macquarie,9
21989,14,AW00021989,Erik Jimenez,Male,Rhodes,9
21990,26,AW00021990,Alejandro Rai,Male,Rockhampton,9
21991,37,AW00021991,Teresa Gill,Female,Seaford,9
21992,40,AW00021992,Alejandro Zhang,Male,Warrnambool,9
21993,32,AW00021993,Craig Sanz,Male,Bendigo,9
21994,37,AW00021994,Natasha Ruiz,Female,Seaford,9
21995,13,AW00021995,Kathryn Raji,Female,Port Macquarie,9
21996,22,AW00021996,Amy Gao,Female,East Brisbane,9
21997,40,AW00021997,Dennis Xu,Male,Warrnambool,9
21998,22,AW00021998,Erik Hernandez,Male,East Brisbane,9
21999,34,AW00021999,Julia Barnes,Female,Geelong,9
22000,25,AW00022000,Cynthia Chandra,Female,Hervey Bay,9
22001,31,AW00022001,Gregory Chander,Male,Hobart,9
22002,7,AW00022002,Kristen Chen,Female,Malabar,9
22003,38,AW00022003,Jill Navarro,Female,South Melbourne,9
22004,2,AW00022004,Meghan Ortega,Female,Coffs Harbour,9
22005,35,AW00022005,Pamela Mehta,Female,Melbourne,9
22006,38,AW00022006,Jon Nara,Male,South Melbourne,9
22007,618,AW00022007,Kaylee Hernandez,Female,Issaquah,1
22008,49,AW00022008,Alisha Ye,Female,Cliffside,6
22009,312,AW00022009,Ross Alvarez,Male,Coronado,4
22010,302,AW00022010,Henry Lopez,Male,Burlingame,4
22011,634,AW00022011,Richard Patterson,Male,Redmond,1
22012,310,AW00022012,Regina Malhotra,Female,Colma,4
22013,545,AW00022013,Marcus Jenkins,Male,Milwaukie,1
22014,50,AW00022014,Jose Gonzales,Male,Haney,6
22015,64,AW00022015,Mary Turner,Female,Shawnee,6
22016,612,AW00022016,Terrence Andersen,Male,Burien,1
22017,8,AW00022017,Sharon She,Female,Matraville,9
22018,40,AW00022018,Todd Sun,Male,Warrnambool,9
22019,65,AW00022019,Rachel Bryant,Female,Shawnee,6
22020,34,AW00022020,Jaime Shan,Male,Geelong,9
22021,635,AW00022021,Ethan White,Male,Renton,1
22022,355,AW00022022,Christopher Davis,Male,Redwood City,4
22023,300,AW00022023,Rafael Chen,Male,Beverly Hills,4
22024,310,AW00022024,Samuel Chen,Male,Colma,4
22025,312,AW00022025,Riley Peterson,Female,Coronado,4
22026,49,AW00022026,Bridget Kennedy,Female,Cliffside,6
22027,49,AW00022027,Franklin Luo,Male,Cliffside,6
22028,31,AW00022028,Jodi Shen,Female,Hobart,9
22029,15,AW00022029,Laura Gao,Female,Silverwater,9
22030,37,AW00022030,Barbara Shen,Female,Seaford,9
22031,19,AW00022031,Jorge Cai,Male,Wollongong,9
22032,35,AW00022032,Ivan Fernandez,Male,Melbourne,9
22033,16,AW00022033,Marshall Zhao,Male,Springwood,9
22034,326,AW00022034,Seth Clark,Male,Grossmont,4
22035,355,AW00022035,Ryan Wilson,Male,Redwood City,4
22036,315,AW00022036,Gabriella Hall,Female,Downey,4
22037,637,AW00022037,Angela Gonzales,Female,Seattle,1
22038,326,AW00022038,Isabella Jackson,Female,Grossmont,4
22039,335,AW00022039,Marissa Simmons,Female,Lemon Grove,4
22040,385,AW00022040,Devin Brown,Male,Woodland Hills,4
22041,50,AW00022041,Paige Morris,Female,Haney,6
22042,300,AW00022042,Abigail Bryant,Female,Beverly Hills,4
22043,331,AW00022043,Trinity Cox,Female,La Jolla,4
22044,358,AW00022044,Connor Young,Male,San Carlos,4
22045,612,AW00022045,Cameron Chen,Male,Burien,1
22046,644,AW00022046,Jasmine Sanders,Female,Walla Walla,1
22047,300,AW00022047,David Gonzales,Male,Beverly Hills,4
22048,360,AW00022048,Grace Washington,Female,San Francisco,4
22049,299,AW00022049,Allen Patel,Male,Berkeley,4
22050,43,AW00022050,Richard Bailey,Male,Burnaby,6
22051,609,AW00022051,Lauren Rogers,Female,Bellingham,1
22052,298,AW00022052,Zachary Butler,Male,Bellflower,4
22053,299,AW00022053,Jaime Goel,Male,Berkeley,4
22054,299,AW00022054,Russell Raji,Male,Berkeley,4
22055,300,AW00022055,Hannah Clark,Female,Beverly Hills,4
22056,631,AW00022056,Alex Howard,Male,Olympia,1
22057,648,AW00022057,Kyle Ross,Male,Yakima,1
22058,49,AW00022058,Jake Zukowski,Male,Cliffside,6
22059,52,AW00022059,Jonathan Johnson,Male,Langley,6
22060,542,AW00022060,Evan Hill,Male,Lake Oswego,1
22061,306,AW00022061,Jenny Goel,Female,Cerritos,4
22062,315,AW00022062,Cameron Flores,Male,Downey,4
22063,7,AW00022063,Joanna Suarez,Female,Malabar,9
22064,39,AW00022064,Lawrence Carlson,Male,Sunbury,9
22065,20,AW00022065,Roy Martin,Male,Brisbane,9
22066,299,AW00022066,Paula Munoz,Female,Berkeley,4
22067,609,AW00022067,Julia Jackson,Female,Bellingham,1
22068,300,AW00022068,Sean James,Male,Beverly Hills,4
22069,300,AW00022069,Bailey Reed,Female,Beverly Hills,4
22070,310,AW00022070,Eduardo Brown,Male,Colma,4
22071,312,AW00022071,Gabriel Carter,Male,Coronado,4
22072,385,AW00022072,Devin Russell,Male,Woodland Hills,4
22073,609,AW00022073,Timothy Sanders,Male,Bellingham,1
22074,552,AW00022074,Richard Washington,Male,W. Linn,1
22075,298,AW00022075,Pedro Patel,Male,Bellflower,4
22076,310,AW00022076,Nelson Vazquez,Male,Colma,4
22077,311,AW00022077,Marvin Rubio,Male,Concord,4
22078,325,AW00022078,William Martin,Male,Glendale,4
22079,54,AW00022079,Katherine Perez,Female,N. Vancouver,6
22080,66,AW00022080,Caitlin Sanchez,Female,Sooke,6
22081,552,AW00022081,Olivia Clark,Female,W. Linn,1
22082,299,AW00022082,Lucas Barnes,Male,Berkeley,4
22083,299,AW00022083,David Flores,Male,Berkeley,4
22084,307,AW00022084,Francis Gomez,Male,Chula Vista,4
22085,310,AW00022085,Toni Mehta,Female,Colma,4
22086,311,AW00022086,Chelsea Sanchez,Female,Concord,4
22087,312,AW00022087,Joan Coleman,Female,Coronado,4
22088,325,AW00022088,Hannah Diaz,Female,Glendale,4
22089,347,AW00022089,Mason Gray,Male,Novato,4
22090,383,AW00022090,Alexandra Miller,Female,West Covina,4
22091,626,AW00022091,Kayla Griffin,Female,Lynnwood,1
22092,642,AW00022092,Andrea Young,Female,Tacoma,1
22093,547,AW00022093,Sydney Baker,Female,Portland,1
22094,644,AW00022094,Jared Watson,Male,Walla Walla,1
22095,69,AW00022095,Brandon Perry,Male,Victoria,6
22096,609,AW00022096,Bryce Cooper,Male,Bellingham,1
22097,69,AW00022097,David Anderson,Male,Victoria,6
22098,552,AW00022098,Katherine Brooks,Female,W. Linn,1
22099,310,AW00022099,Joel Schmidt,Male,Colma,4
22100,60,AW00022100,Fernando Hall,Male,Port Hammond,6
22101,616,AW00022101,Carol White,Female,Everett,1
22102,548,AW00022102,Eduardo Cox,Male,Salem,1
22103,302,AW00022103,Alexandra Hernandez,Female,Burlingame,4
22104,314,AW00022104,Richard Adams,Male,Daly City,4
22105,335,AW00022105,Taylor Cooper,Female,Lemon Grove,4
22106,352,AW00022106,Olivia Long,Female,Palo Alto,4
22107,59,AW00022107,Michael Jones,Male,Oak Bay,6
22108,347,AW00022108,Eduardo Powell,Male,Novato,4
22109,68,AW00022109,Jonathan Mitchell,Male,Vancouver,6
22110,536,AW00022110,Eduardo King,Male,Beaverton,1
22111,311,AW00022111,Gabriella King,Female,Concord,4
22112,60,AW00022112,Paige Reed,Female,Port Hammond,6
22113,552,AW00022113,Katherine Garcia,Female,W. Linn,1
22114,49,AW00022114,Lucas Martin,Male,Cliffside,6
22115,634,AW00022115,Dalton Rogers,Male,Redmond,1
22116,326,AW00022116,Robert Lopez,Male,Grossmont,4
22117,68,AW00022117,Sydney Perez,Female,Vancouver,6
22118,68,AW00022118,Jennifer Parker,Female,Vancouver,6
22119,302,AW00022119,Hailey Flores,Female,Burlingame,4
22120,69,AW00022120,Jennifer Perry,Female,Victoria,6
22121,50,AW00022121,Jackson Henderson,Male,Haney,6
22122,634,AW00022122,Rachel Butler,Female,Redmond,1
22123,300,AW00022123,Isabella Bailey,Female,Beverly Hills,4
22124,432,AW00022124,Desiree Alonso,Female,Chicago,3
22125,343,AW00022125,Zachary Garcia,Male,National City,4
22126,302,AW00022126,Rachel Ward,Female,Burlingame,4
22127,310,AW00022127,Marcus Thompson,Male,Colma,4
22128,51,AW00022128,Melissa Perry,Female,Langford,6
22129,300,AW00022129,Chloe Hall,Female,Beverly Hills,4
22130,359,AW00022130,Xavier Bryant,Male,San Diego,4
22131,326,AW00022131,Jessica Cook,Female,Grossmont,4
22132,310,AW00022132,Rachael Mehta,Female,Colma,4
22133,631,AW00022133,Xavier Adams,Male,Olympia,1
22134,301,AW00022134,Leonard Raji,Male,Burbank,4
22135,635,AW00022135,Julia Hernandez,Female,Renton,1
22136,316,AW00022136,Devin Evans,Male,El Cajon,4
22137,345,AW00022137,Elizabeth Griffin,Female,Newport Beach,4
22138,307,AW00022138,Alexandra Brooks,Female,Chula Vista,4
22139,311,AW00022139,Jaime Pal,Male,Concord,4
22140,635,AW00022140,Makayla Sanchez,Female,Renton,1
22141,66,AW00022141,Jesse Carter,Male,Sooke,6
22142,302,AW00022142,Nelson Alonso,Male,Burlingame,4
22143,49,AW00022143,Summer Prasad,Female,Cliffside,6
22144,50,AW00022144,Zachary Wang,Male,Haney,6
22145,299,AW00022145,Eduardo Kelly,Male,Berkeley,4
22146,374,AW00022146,Benjamin Chen,Male,Torrance,4
22147,21,AW00022147,Brett Kapoor,Male,Caloundra,9
22148,33,AW00022148,Candace Prasad,Female,Cranbourne,9
22149,31,AW00022149,Gregory Shen,Male,Hobart,9
22150,27,AW00022150,Damien Liang,Male,Townsville,9
22151,28,AW00022151,Neil Jimenez,Male,Cloverdale,9
22152,337,AW00022152,Marcus King,Male,Long Beach,4
22153,361,AW00022153,Alyssa Kelly,Female,San Gabriel,4
22154,77,AW00022154,Yolanda Yuan,Female,Chalk Riber,6
22155,39,AW00022155,Steve Cai,Male,Sunbury,9
22156,20,AW00022156,Jamie Zheng,Female,Brisbane,9
22157,536,AW00022157,Maria Richardson,Female,Beaverton,1
22158,536,AW00022158,Amber Phillips,Female,Beaverton,1
22159,631,AW00022159,David Davis,Male,Olympia,1
22160,547,AW00022160,Alex Richardson,Male,Portland,1
22161,299,AW00022161,Rachel Clark,Female,Berkeley,4
22162,301,AW00022162,Brad Yuan,Male,Burbank,4
22163,334,AW00022163,Morgan Scott,Female,Lakewood,4
22164,372,AW00022164,Destiny Morris,Female,Spring Valley,4
22165,325,AW00022165,Aaron Perez,Male,Glendale,4
22166,648,AW00022166,Katherine Gray,Female,Yakima,1
22167,5,AW00022167,Colleen Yang,Female,Lane Cove,9
22168,19,AW00022168,Erica Wang,Female,Wollongong,9
22169,35,AW00022169,Jenny Li,Female,Melbourne,9
22170,40,AW00022170,Cynthia Martinez,Female,Warrnambool,9
22171,33,AW00022171,Meredith Gonzalez,Female,Cranbourne,9
22172,14,AW00022172,Cesar Sara,Male,Rhodes,9
22173,14,AW00022173,Bianca Cai,Female,Rhodes,9
22174,30,AW00022174,Micah Lu,Male,Perth,9
22175,40,AW00022175,Joy Dominguez,Female,Warrnambool,9
22176,19,AW00022176,Alejandro Yang,Male,Wollongong,9
22177,13,AW00022177,Meghan Suarez,Female,Port Macquarie,9
22178,13,AW00022178,Jessica Bell,Female,Port Macquarie,9
22179,16,AW00022179,Abby Mehta,Female,Springwood,9
22180,11,AW00022180,Joe Srini,Male,North Ryde,9
22181,11,AW00022181,Gary Romero,Male,North Ryde,9
22182,66,AW00022182,Madeline Parker,Female,Sooke,6
22183,611,AW00022183,Benjamin Jones,Male,Bremerton,1
22184,334,AW00022184,Jeremy Carter,Male,Lakewood,4
22185,352,AW00022185,Connor Henderson,Male,Palo Alto,4
22186,358,AW00022186,Jonathan Foster,Male,San Carlos,4
22187,539,AW00022187,Hannah Russell,Female,Corvallis,1
22188,609,AW00022188,Sarah Barnes,Female,Bellingham,1
22189,612,AW00022189,Linda Hernandez,Female,Burien,1
22190,335,AW00022190,Carlos Richardson,Male,Lemon Grove,4
22191,637,AW00022191,Jack Adams,Male,Seattle,1
22192,627,AW00022192,Henry Zimmerman,Male,Marysville,1
22193,37,AW00022193,Toni Garcia,Female,Seaford,9
22194,6,AW00022194,Bruce Sai,Male,Lavender Bay,9
22195,20,AW00022195,Philip Romero,Male,Brisbane,9
22196,27,AW00022196,Francis Romero,Male,Townsville,9
